dataset_id	display_name	modality	source_page_url	link_title	remote_url	file_type	direct_download	manual_download_needed	local_target_path
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\clustering\gene_expression_kmeans_6_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\clustering\gene_expression_kmeans_7_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\clustering\gene_expression_kmeans_8_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\clustering\gene_expression_kmeans_9_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_graphclust\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_10_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_2_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_3_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_4_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_5_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_6_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_7_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_8_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		differential_expression.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\diffexp\gene_expression_kmeans_9_clusters\differential_expression.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		components.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\pca\gene_expression_10_components\components.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		dispersion.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\pca\gene_expression_10_components\dispersion.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		features_selected.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\pca\gene_expression_10_components\features_selected.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		projection.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\pca\gene_expression_10_components\projection.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		variance.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\pca\gene_expression_10_components\variance.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		projection.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\analysis\umap\gene_expression_2_components\projection.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		barcodes.tsv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\cell_feature_matrix\barcodes.tsv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		features.tsv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\cell_feature_matrix\features.tsv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		matrix.mtx.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643362\xenium_output_and_alignment\output-XETG00044__0036263__1417643362__20250409__170351\output-XETG00044__0036263__1417643362__20250409__170351\cell_feature_matrix\matrix.mtx.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.0.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.1.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		part.2.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		shapes.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		shapes.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		shapes.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		analysis.zarr.zip		zip	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis.zarr.zip
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cells.csv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\cells.csv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cells.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\cells.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cells.zarr.zip		zip	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\cells.zarr.zip
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cell_boundaries.csv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\cell_boundaries.csv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cell_boundaries.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\cell_boundaries.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		cell_feature_matrix.zarr.zip		zip	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\cell_feature_matrix.zarr.zip
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		keypoints.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\keypoints.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		matrix.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\matrix.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		metrics_summary.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\metrics_summary.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		nucleus_boundaries.csv.gz		gz	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\nucleus_boundaries.csv.gz
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		nucleus_boundaries.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\nucleus_boundaries.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		transcripts.parquet		parquet	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\transcripts.parquet
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		Xenium_processed_vs200.tif_alignment_files.zip		zip	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\Xenium_processed_vs200.tif_alignment_files.zip
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_graphclust\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_kmeans_10_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_kmeans_2_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_kmeans_3_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_kmeans_4_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_kmeans_5_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_kmeans_6_clusters\clusters.csv
spatial_transcriptomics	SEA-AD spatial transcriptomics	spatial		clusters.csv		csv	0	0	data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.017\1417643365\xenium_output_and_alignment\output-XETG00044__0036263__1417643365__20250409__170351\analysis\clustering\gene_expression_kmeans_7_clusters\clusters.csv
